Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Returns,HL_Ratio,Volume_MA,Price_MA_20,Price_MA_50,RSI,Volatility_20,LogReturns,RealizedVol_5,SMA_5,RealizedVol_10,SMA_10,RealizedVol_20,SMA_20,RealizedVol_60,SMA_60,MACD,MACD_Signal,BollingerUpper,BollingerLower,VolumeMA,VolumeRatio,HighLowRatio,ClosePosition
2025-07-17 04:00:00,223.32000732421875,224.5,222.5099945068359,223.8800048828125,31855800,0.0,0.0,0.0030915472640284936,0.0088887147121767,44943410.0,219.5400016784668,211.45380126953123,60.98829797260763,0.2179592425329085,0.003086778258328562,0.1516366218143003,224.8260040283203,0.17897475070580796,223.51700134277343,0.21795924253290888,219.5400016784668,0.2880927984311624,207.1340009053548,4.088537935874683,4.267015992956612,230.6464736614624,208.4335296954712,44943410.0,0.7087980195539235,0.008888714712176896,0.6884455247398773
2025-07-18 04:00:00,225.13999938964844,226.3999938964844,222.97999572753903,226.1300048828125,37833800,0.0,0.0,0.010050026580880944,0.0151240352677552,44617075.0,220.2205017089844,212.2762014770508,55.27394412776192,0.2141313616289046,0.009999860894734277,0.14147748929297624,225.04800415039062,0.168269189189899,223.78900146484375,0.214131361628905,220.2205017089844,0.28145551271970914,208.01650110880533,4.076666738092314,4.228946141983752,231.18279442336944,209.25820899459933,44617075.0,0.847966837808171,0.015124035267755454,0.9210558016891687
2025-07-21 04:00:00,225.83999633789065,229.69000244140625,225.6499938964844,229.3000030517578,40297600,0.0,0.0,0.014018476542235536,0.017618876978427,42864420.0,221.20100173950195,213.0880014038086,68.99193840812804,0.2080742331014349,0.013921126445029842,0.16996410445192697,225.77000427246094,0.17976150773853253,224.37200164794922,0.2080742331014351,221.20100173950195,0.2707234915562388,208.8281677246094,4.273785548314407,4.237914023249884,231.69545808060138,210.7065453984025,42864420.0,0.9401177013476445,0.017618876978426956,0.903465701789504
2025-07-22 04:00:00,229.67999267578125,230.0,226.3500061035156,227.47000122070312,37483700,0.0,0.0,-0.007980819043607368,0.0160460450912072,42873020.0,222.15100173950196,213.79580139160157,63.05398310907383,0.2096408209852244,-0.008012836242670535,0.18786765315458745,225.99400329589844,0.1509496806048228,225.18300170898436,0.20964082098522466,222.15100173950196,0.2650751439325695,209.51033452351888,4.233536201728327,4.237038458945572,231.12237898855645,213.17962449044748,42873020.0,0.8742957692273602,0.016046045091207394,0.30684849042248646
2025-07-23 04:00:00,228.47000122070312,228.7899932861328,227.08999633789065,228.2899932861328,28294900,0.0,0.0,0.003604836070819184,0.007446655561952,42368825.0,222.9270011901855,214.50040130615236,65.42571620119776,0.2007420434591168,0.003598354221935051,0.1328023684537438,227.01400146484374,0.13847874495964335,225.75800170898438,0.20074204345911686,222.92700119018554,0.26430586854972604,210.16533432006835,4.219168859033033,4.233464538963064,231.13415143695275,214.71985094341832,42368825.0,0.667823570750428,0.007446655561951971,0.7058818249544431
2025-07-24 04:00:00,229.1699981689453,236.0,228.63999938964844,232.22999572753903,42902300,0.0,0.0,0.01725876103762425,0.0316927216369869,42926155.0,223.9390007019043,214.97220123291015,65.98983226951512,0.2044016136457399,0.017111520335049226,0.15854541665166555,228.68399963378906,0.15436337524694058,226.7550018310547,0.20440161364573972,223.9390007019043,0.2649778095476832,210.90750096638996,4.474132886617156,4.281598208493882,231.4278305496848,216.45017085412377,42926155.0,0.9994442782028812,0.03169272163698695,0.48777120111123395
2025-07-25 04:00:00,232.22000122070312,232.47999572753903,231.17999267578125,231.44000244140625,28712100,0.0,0.0,-0.003401771091877559,0.0056170196942809,41837720.0,224.65500106811524,215.37360137939453,64.07630149774383,0.1925218854329692,-0.0034075702705455803,0.17247741086932533,229.74599914550782,0.15187881606939926,227.39700164794922,0.19252188543296903,224.65500106811524,0.26515268243648643,211.64166768391928,4.559884351082815,4.337255437011669,232.1369833380491,217.17301879818137,41837720.0,0.6862730569447857,0.005617019694280838,0.2000070425015009
2025-07-28 04:00:00,233.3500061035156,234.2899932861328,232.25,232.7899932861328,26300100,0.0,0.0,0.005833005662313484,0.0087632344386271,37191870.0,225.12950057983397,215.8244012451172,76.28179861494328,0.1685017000152347,0.00581605955069594,0.15334424428874532,230.44399719238282,0.15261627212308443,228.10700073242188,0.16850170001523454,225.12950057983397,0.26204406577778094,212.44783426920574,4.682795630216901,4.406363475652716,233.4106696022743,216.84833155739364,37191870.0,0.7071464812067799,0.008763234438627109,0.26470346241014864
2025-07-29 04:00:00,234.1499938964844,234.72000122070312,230.30999755859375,231.0099945068359,33716200,0.0,0.0,-0.007646371539299923,0.0190900989869461,35933290.0,225.71050033569335,216.341201171875,67.53623884338978,0.1564549352965309,-0.007675754918146183,0.15183778279605098,231.15199584960936,0.16197983742123437,228.5729995727539,0.1564549352965308,225.71050033569335,0.25681155579551823,213.12800089518228,4.583734243951085,4.44183762931239,233.9264217516011,217.4945789197856,35933290.0,0.9382998328291119,0.01909009898694611,0.15872933491110514
2025-07-30 04:00:00,231.63999938964844,231.8000030517578,229.2899932861328,230.19000244140625,32993300,0.0,0.0,-0.003549595623255186,0.0109040781050598,35620115.0,226.1970001220703,216.8332012939453,66.0591576575492,0.1577040129690448,-0.003555910385462956,0.15876447555813947,231.53199768066406,0.14004621556659635,229.27299957275392,0.15770401296904457,226.1970001220703,0.2570384692243923,213.79816767374675,4.388473286598014,4.431164760769515,234.25463589107355,218.13936435306707,35620115.0,0.9262547299468292,0.0109040781050598,0.3585679894951853
