Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains,Returns,HL_Ratio,Volume_MA,Price_MA_20,Price_MA_50,RSI,Volatility_20,LogReturns,RealizedVol_5,SMA_5,RealizedVol_10,SMA_10,RealizedVol_20,SMA_20,RealizedVol_60,SMA_60,MACD,MACD_Signal,BollingerUpper,BollingerLower,VolumeMA,VolumeRatio,HighLowRatio,ClosePosition
2025-07-17 04:00:00,558.02001953125,562.3099975585938,557.2100219726562,561.7999877929688,40423800,0.0,0.0,0.0,0.008092752325439712,0.0090779204285367,44198605.0,548.473779296875,529.7785180664063,70.8512428423228,0.0980955747741392,0.008060181611819133,0.0612574010706764,557.243994140625,0.08399837427062593,555.8510009765625,0.09809557477413985,548.473779296875,0.16218349166849994,520.040537516276,9.104636685706396,9.459453881652621,568.7099870832391,528.237571510511,44198605.0,0.9145944764546302,0.009077920428536772,0.8999976064530028
2025-07-18 04:00:00,563.1199951171875,564.72998046875,559.97998046875,561.260009765625,50484700,0.0,0.0,0.0,-0.0009611570649281642,0.008463100732909,44523665.0,550.1169525146485,531.3863195800782,68.27649060752516,0.0984824748101339,-0.000961619272573058,0.05567732505910061,558.6559936523438,0.07244705052390212,556.3550048828125,0.09848247481013458,550.1169525146485,0.15600462617219849,521.9951812744141,9.01435173279151,9.3704334518804,568.7634507384978,531.4704542907991,44523665.0,1.1338846431442695,0.008463100732909047,0.26947985197368424
2025-07-21 04:00:00,562.0900268554688,566.0599975585938,562.0599975585938,564.1699829101562,39595200,0.0,0.0,0.0,0.005184714916258493,0.0070900617210557,43421250.0,552.0135009765625,533.0145629882812,67.7027803120586,0.0950261265827111,0.005171320559210852,0.058614441309793444,560.2479858398438,0.057534011452323536,557.5690002441406,0.09502612658271184,552.0135009765625,0.1510820122108914,523.8305135091146,9.07302261331597,9.310951284167514,567.9537201166205,536.0732818365044,43421250.0,0.911885309612229,0.007090061721055793,0.527496337890625
2025-07-22 04:00:00,564.2999877929688,564.3499755859375,558.6099853515625,561.25,43270600,0.0,0.0,0.0,-0.005175714764358963,0.0102271540924276,43051475.0,553.4934997558594,534.4847180175781,71.18255899557919,0.0962336665224012,-0.005189155171888153,0.08241085646860753,561.1539916992188,0.06826995400952886,558.4599975585937,0.09623366652240192,553.4934997558594,0.14326202607064578,525.4042516072591,8.782660448662455,9.205293117066502,566.7422462178827,540.2447532938361,43051475.0,1.0050898372239279,0.010227154092427616,0.4599336480796223
2025-07-23 04:00:00,562.3400268554688,563.8499755859375,559.5800170898438,563.8099975585938,40215300,0.0,0.0,0.0,0.004561242866091275,0.0075733997527243,42790140.0,554.6949981689453,536.0124664306641,70.07111084327366,0.0844753636454686,0.004550871922154268,0.08456215190479036,562.4579956054688,0.06363518193315942,559.2159973144531,0.08447536364546945,554.6949981689453,0.14231729880507415,526.9339202880859,8.659297755119042,9.09609404467701,567.0346047439457,542.3553915939449,42790140.0,0.9398263244756853,0.007573399752724314,0.9906373733186581
2025-07-24 04:00:00,565.1300048828125,566.239990234375,563.2899780273438,565.010009765625,42275500,0.0,0.0,0.0,0.0021283982409456836,0.00522116804312,42663705.0,555.8875,537.167060546875,65.59080417960342,0.0844646390018244,0.002126136410225412,0.06797570368021139,563.1,0.06173734768818998,560.1719970703125,0.08446463900182523,555.8875,0.14216162187043013,528.4860865275065,8.559692085751408,8.98881365289189,567.294093928714,544.4809060712861,42663705.0,0.9909008137010136,0.005221168043120088,0.5830591935116793
2025-07-25 04:00:00,564.9299926757812,567.7000122070312,564.27001953125,566.3699951171875,30630800,0.0,0.0,0.0,0.002407011076010157,0.0060560988494306,42004675.0,556.8950012207031,538.1942272949219,78.2729556963244,0.0801227364510705,0.0024041188649764045,0.06555586954271861,564.1219970703125,0.057653718017844115,561.3889953613282,0.0801227364510714,556.8950012207031,0.1419729373089789,530.0089772542318,8.492595967303032,8.889570115774118,568.2657368446472,545.5242655967589,42004675.0,0.7292235923739441,0.006056098849430664,0.6122390874957738
2025-07-28 04:00:00,567.739990234375,569.0399780273438,566.8699951171875,568.1400146484375,31498700,0.0,0.0,0.0,0.003125200039743925,0.0038194509349935,40700755.0,557.8975006103516,539.1950646972656,79.4557333921992,0.0800507342489959,0.0031203267527909026,0.06031999974941785,564.9160034179688,0.05735555286989475,562.5819946289063,0.08005073424899674,557.8975006103516,0.14182582770733984,531.5623672485351,8.48444420215344,8.808544933049983,569.5319991192854,546.2630021014178,40700755.0,0.7739094766178171,0.0038194509349935963,0.5852670660703738
2025-07-29 04:00:00,570.760009765625,572.1099853515625,566.530029296875,567.260009765625,45463300,0.0,0.0,0.0,-0.001548922554516885,0.0098366815192789,40696485.0,558.678500366211,540.1669152832031,73.14007604406656,0.0789061440775958,-0.0015501233752025123,0.03594837309663027,566.1180053710938,0.0600868887740291,563.6359985351562,0.0789061440775967,558.678500366211,0.1405672190455495,532.997706604004,8.31116884903804,8.709069716247596,570.6369250435695,546.7200756888525,40696485.0,1.1171308775192748,0.009836681519278915,0.1308219028242655
2025-07-30 04:00:00,568.1799926757812,570.6199951171875,565.0499877929688,568.02001953125,43433800,0.0,0.0,0.0,0.001339790841133004,0.0098060053038541,40059840.0,559.7300018310547,541.1088159179687,76.46324132206342,0.0698512116170641,0.0013388941222384923,0.0288155698713583,566.960009765625,0.059981136533315674,564.7090026855469,0.06985121161706506,559.7300018310547,0.13832617158889887,534.3266799926757,8.141325190732118,8.595520811144501,571.0418328823001,548.4181707798092,40059840.0,1.084223002388427,0.009806005303854105,0.5332186414490626
