Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Returns,HL_Ratio,Volume_MA,Price_MA_20,Price_MA_50,RSI,Volatility_20
2023-08-15 00:00:00-04:00,44.5325967531205,45.24016151262856,43.68311721989351,43.9129753112793,676512000,0.0,0.0,,0.03545749933129933,,,,,
2023-08-16 00:00:00-04:00,44.49261968234225,44.64752313399485,43.37930259032958,43.45925521850586,527451000,0.0,0.0,-0.010332255775365229,0.02918182875635746,,,,,
2023-08-17 00:00:00-04:00,43.94295524890926,44.03489771419594,42.97454951240832,43.31734085083008,452395000,0.0,0.0,-0.0032654578860650263,0.024478607896063865,,,,,
2023-08-18 00:00:00-04:00,42.6087763040824,43.551197119018596,41.634377488176604,43.272369384765625,583768000,0.0,0.0,-0.0010381862132147202,0.04429661832931255,,,,,
2023-08-21 00:00:00-04:00,44.46663188405511,47.03604964623714,44.19479982768354,46.9381103515625,692573000,0.0,0.0,0.08471320195578258,0.06053183217800796,,,,,
2023-08-22 00:00:00-04:00,48.10539340410523,48.15736337398348,45.305118604753304,45.63991165161133,755293000,0.0,0.0,-0.027657668581623218,0.062494528714309557,,,,,
2023-08-23 00:00:00-04:00,45.837793441366706,47.170972662557176,45.18019716729646,47.0870246887207,779046000,0.0,0.0,0.031707183137333894,0.042278642756070905,,,,,
2023-08-24 00:00:00-04:00,50.185119000074536,50.235087489831194,47.129999711888594,47.133995056152344,1156044000,0.0,0.0,0.0009975225179792435,0.06587788228524662,,,,,
2023-08-25 00:00:00-04:00,46.98308848527299,47.77560005540554,44.99630833714143,45.98970031738281,925341000,0.0,0.0,-0.024277482471118605,0.06043291648094558,,,,,
2023-08-28 00:00:00-04:00,46.453410769401096,46.951105584017796,44.860393165521366,46.80619430541992,685192000,0.0,0.0,0.01775384450001516,0.04466743023058246,,,,,
2023-08-29 00:00:00-04:00,46.63729671198836,49.05081219163771,46.362464335996904,48.75399398803711,701397000,0.0,0.0,0.04161414341673231,0.05514107944264942,,,,,
2023-08-30 00:00:00-04:00,49.01383768871002,49.896294082770865,48.395218879194125,49.23370361328125,735206000,0.0,0.0,0.009839391319649504,0.03048877280018013,,,,,
2023-08-31 00:00:00-04:00,49.349639779181395,49.71341438787786,48.92789836137541,49.32465362548828,528570000,0.0,0.0,0.0018473120145789945,0.015925424078326172,,,,,
2023-09-01 00:00:00-04:00,49.73139956293517,49.76937439515169,48.11239304785446,48.47916793823242,463830000,0.0,0.0,-0.017141239220359372,0.03417924477186562,,,,68.37744226535368,
2023-09-05 00:00:00-04:00,48.193338027684014,48.82095391579452,47.83056234276708,48.51813888549805,382653000,0.0,0.0,0.0008038699697832108,0.020412810461768627,,,,68.47632912407566,
2023-09-06 00:00:00-04:00,48.41519655177033,48.52313691375408,46.555187876917,47.03593063354492,468670000,0.004,0.0,-0.030549569418792277,0.04183927075174274,,,,63.25595822807502,
2023-09-07 00:00:00-04:00,45.50074766625408,46.31931158054762,45.1279452873573,46.216365814208984,433330000,0.0,0.0,-0.01742422884583994,0.025778017639457945,,,,60.23054886946782,
2023-09-08 00:00:00-04:00,45.917531350279944,46.58117533674091,45.24688731005027,45.547725677490234,473069000,0.0,0.0,-0.014467605250631399,0.029294284332401933,,,,57.69109860016489,
2023-09-11 00:00:00-04:00,46.12341515418564,46.13840655345878,44.28839467998301,45.153934478759766,473966000,0.0,0.0,-0.008645683025290563,0.04097122199497389,,,,42.25630962642084,
2023-09-12 00:00:00-04:00,44.71416638761609,45.64866967224263,44.5072759274583,44.84609603881836,349256000,0.0,0.0,-0.006817533034385148,0.02545135130149013,612178100.0,46.333329391479495,,46.230634575840874,
2023-09-13 00:00:00-04:00,44.576238979076166,45.90553228607265,44.47929053131075,45.46076965332031,398355000,0.0,0.0,0.013706290375195662,0.0313730226223244,598270250.0,46.410719108581546,,41.614987217326686,0.4273079067058885
2023-09-14 00:00:00-04:00,45.92552749805252,45.962506541061096,45.10696345869066,45.556724548339844,370097000,0.0,0.0,0.0021107186647140175,0.018779732099980743,590402550.0,46.51559257507324,,41.908425748565335,0.4247939175145793
2023-09-15 00:00:00-04:00,45.31684399659929,45.574705966498,43.78465976320307,43.87661361694336,506831000,0.0,0.0,-0.036879537500852044,0.04079727343870704,593124350.0,46.543556213378906,,39.72453221489084,0.4472105942049431
2023-09-18 00:00:00-04:00,42.72522772825451,44.21843130315232,41.977625116232176,43.94257736206055,500271000,0.0,0.0,0.0015033918910212218,0.05099396351873591,588949500.0,46.577066612243655,,34.97839648964968,0.44714722232123416
2023-09-19 00:00:00-04:00,43.80964769928678,43.94257626263728,42.97908914206893,43.4968147277832,373064000,0.0,0.0,-0.010144207760153123,0.022150751189441317,572974050.0,46.40500183105469,,17.26385540909432,0.32096442180408474
2023-09-20 00:00:00-04:00,43.57677443743624,43.8796144440897,42.20050901024611,42.21649932861328,367108000,0.0,0.0,-0.029434693257024414,0.03977367760347512,553564800.0,46.23383121490478,,10.266019581888997,0.32278737826320336
2023-09-21 00:00:00-04:00,41.560851943830684,42.077574867465316,40.95817247753812,40.99515151977539,450736000,0.0,0.0,-0.02893057994531756,0.027305726370768845,537149300.0,45.92923755645752,,8.187868879204672,0.30590354714669504
2023-09-22 00:00:00-04:00,41.549847824263814,42.0925615786782,41.209029915514954,41.58782958984375,479236000,0.0,0.0,0.014457272338229021,0.021244957283825548,503308900.0,45.65192928314209,,14.506255189408236,0.31403427934277267
