Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains,Returns,HL_Ratio,Volume_MA,Price_MA_20,Price_MA_50,RSI,Volatility_20
2023-08-15 00:00:00-04:00,434.6996914970112,435.06012359694716,430.83261921259293,431.4073486328125,75707500,0.0,0.0,0.0,,0.009799333269940253,,,,,
2023-08-16 00:00:00-04:00,430.98853325657427,432.66394079087473,428.134505163244,428.2416687011719,80107200,0.0,0.0,0.0,-0.007338029687424363,0.010576821357361616,,,,,
2023-08-17 00:00:00-04:00,429.72221773216245,429.9852068444013,424.45247715658354,424.9784851074219,95711300,0.0,0.0,0.0,-0.00761995815037575,0.013018846557418709,,,,,
2023-08-18 00:00:00-04:00,422.1341292996382,426.22524893422104,421.78347719022906,425.1829833984375,98852000,0.0,0.0,0.0,0.0004811968092077734,0.010446729802047626,,,,,
2023-08-21 00:00:00-04:00,426.2057717615397,428.6993970971765,424.0336072701389,427.9493713378906,68719000,0.0,0.0,0.0,0.0065063467906023575,0.010902667790937565,,,,,
2023-08-22 00:00:00-04:00,429.74169388757167,429.74169388757167,426.2253031952361,426.7902526855469,64994200,0.0,0.0,0.0,-0.0027085415471461705,0.008239154175169015,,,,,
2023-08-23 00:00:00-04:00,427.8617052164373,432.16712236446233,427.71560016391174,431.543701171875,68441000,0.0,0.0,0.0,0.01113766881135958,0.010315345093584474,,,,,
2023-08-24 00:00:00-04:00,433.1606876122368,433.6769453072907,425.5336765078008,425.56292724609375,88517300,0.0,0.0,0.0,-0.013859022642527807,0.019135287117669438,,,,,
2023-08-25 00:00:00-04:00,427.30648638229246,429.8585537812075,423.7219036193333,428.56304931640625,102325100,0.0,0.0,0.0,0.0070497730846221796,0.014319130339544298,,,,,
2023-08-28 00:00:00-04:00,430.77416354640883,431.90409213335346,428.56302787298,431.28070068359375,61595400,0.0,0.0,0.0,0.006341310506172704,0.007746843888626974,,,,,
2023-08-29 00:00:00-04:00,431.1735437614665,437.7972600904608,430.98846745487197,437.5147705078125,83081900,0.0,0.0,0.0,0.014454785049128116,0.015562429189958591,,,,,
2023-08-30 00:00:00-04:00,437.8557538791918,439.95975604000654,437.14466957892125,439.3168640136719,69053900,0.0,0.0,0.0,0.004118931810616955,0.006407872521364622,,,,,
2023-08-31 00:00:00-04:00,439.9402336917453,441.089633139444,438.4888738760301,438.6739501953125,66084600,0.0,0.0,0.0,-0.001463439879101358,0.00592868407676356,,,,,
2023-09-01 00:00:00-04:00,441.4208022646098,441.9078389055889,438.02126629665247,439.49212646484375,58944100,0.0,0.0,0.0,0.0018651125036419636,0.008843327047059923,,,,61.07257556227629,
2023-09-05 00:00:00-04:00,439.04410194146914,439.36553307483445,437.5245498582943,437.59271240234375,55166200,0.0,0.0,0.0,-0.004321838659041233,0.004207070100489878,,,,58.05227970867785,
2023-09-06 00:00:00-04:00,436.7744736941856,436.8816372178162,432.30348069233634,434.6510009765625,70758500,0.0,0.0,0.0,-0.006722487240775843,0.010532948308398663,,,,58.39278963618098,
2023-09-07 00:00:00-04:00,431.6216205062252,433.998361817896,431.2709683748438,433.3165283203125,70355400,0.0,0.0,0.0,-0.003070216457000563,0.006294228963812111,,,,61.499210016170046,
2023-09-08 00:00:00-04:00,433.3651955346585,435.5178891561439,433.0047931779344,433.9691162109375,61659700,0.0,0.0,0.0,0.001506030460353358,0.005790955817666901,,,,61.96924872909048,
2023-09-11 00:00:00-04:00,436.6186043573603,437.1348620147967,434.89450532622925,436.82318115234375,60180100,0.0,0.0,0.0,0.006576654500959789,0.005128749538102232,,,,62.059881133585776,
2023-09-12 00:00:00-04:00,435.3621032708454,436.9011261111057,433.8425511964354,434.4269714355469,67565400,0.0,0.0,0.0,-0.005485536986557515,0.007040481175842687,73390990.0,432.3638854980469,,60.04099215788241,
2023-09-13 00:00:00-04:00,434.650982103864,436.1023417850181,433.54052429112454,434.9334716796875,60199300,0.0,0.0,0.0,0.0011659042311920054,0.005890136447765145,72615580.0,432.5401916503906,,55.01730916554645,0.11200876732186024
2023-09-14 00:00:00-04:00,437.4270911503676,439.384958212086,436.1120862886206,438.6836242675781,83430800,0.0,0.0,0.0,0.00862235912404663,0.007460665824783766,72781760.0,433.0622894287109,,70.7934051371834,0.11165370281707232
2023-09-15 00:00:00-04:00,437.0835139914859,437.41586356710224,432.9584236346242,433.3982849121094,111848900,1.583,0.0,0.0,-0.012048180198869107,0.010284858264683708,73588640.0,433.4832794189453,,57.14524085046048,0.11727332679263529
2023-09-18 00:00:00-04:00,433.0854327520232,434.9622635141281,432.6064627970625,433.65240478515625,55752200,0.0,0.0,0.0,0.0005863425903920305,0.005432463168820084,71433650.0,433.90675048828126,,53.7799905057627,0.11726766389227641
2023-09-19 00:00:00-04:00,432.7237887086443,433.3200848648617,430.0454229029599,432.75311279296875,66514600,0.0,0.0,0.0,-0.00207376226273448,0.007567044268653078,71323430.0,434.14693756103514,,40.85599555546178,0.11588323943255606
2023-09-20 00:00:00-04:00,434.0239088281053,434.4442306627607,428.5693902915975,428.7746887207031,82562600,0.0,0.0,0.0,-0.009193288169758174,0.013701462622925436,72201850.0,434.246159362793,,31.317063567608727,0.12052004293989381
2023-09-21 00:00:00-04:00,425.9007451211827,426.1646618502985,421.53127806299625,421.68768310546875,104095800,0.0,0.0,0.0,-0.016528507399490522,0.010987714303581851,73984590.0,433.7533584594727,,25.49407567080172,0.1272239878669403
2023-09-22 00:00:00-04:00,422.7238443366611,424.3367284697756,420.31915034642003,420.739501953125,100829700,0.0,0.0,0.0,-0.0022485388839460496,0.009548849358582877,74600210.0,433.5121871948242,,23.04687362928496,0.11816207433742265
2023-09-25 00:00:00-04:00,419.51767406424574,422.54792899068275,419.0777829523611,422.50885009765625,70874500,0.0,0.0,0.0,0.004205329274569403,0.008213191362783532,73027680.0,433.20947723388673,,28.238618452451192,0.11615202820962013
2023-09-26 00:00:00-04:00,419.439432018477,420.15302449578013,415.4609622919606,416.3016357421875,96168400,0.0,0.0,0.0,-0.014691323871758089,0.011270823366942774,74756330.0,432.4605239868164,,25.8070201133377,0.12306383023789515
2023-09-27 00:00:00-04:00,417.48439133556235,418.0513633643946,412.7923592127114,416.4677734375,104705800,0.0,0.0,0.0,0.0003990800925302018,0.012627637687967297,75837525.0,431.4081741333008,,27.079378996889673,0.10768866706687066
2023-09-28 00:00:00-04:00,415.9106261692443,420.5733343253754,415.3143300435596,418.8822326660156,92258300,0.0,0.0,0.0,0.005797469534285504,0.01255485163059883,76997745.0,430.38644256591795,,30.41501235632161,0.10919886282204255
2023-09-29 00:00:00-04:00,421.96142773266575,422.13737223678123,416.33096495125204,417.86566162109375,115111300,0.0,0.0,0.0,-0.0024268659915503976,0.013895392272730562,79449080.0,429.34602813720704,,24.15749782011089,0.10914794002579321
2023-10-02 00:00:00-04:00,417.0250096098541,418.96048874831854,414.91358595822464,417.6994934082031,83798600,0.0,0.0,0.0,-0.00039765941103175884,0.009688550869605673,80691805.0,428.256396484375,,25.72132718887478,0.10826598166655155
2023-10-03 00:00:00-04:00,415.5000820918696,417.7581260874009,410.729832148183,412.1081237792969,103760600,0.0,0.0,0.0,-0.013386105841986295,0.01705449015361293,83121525.0,426.98216705322267,,21.131844473280566,0.11485033877250811
2023-10-04 00:00:00-04:00,412.5773548502535,415.86177175888827,411.10130627042383,415.1091003417969,87453000,0.0,0.0,0.0,0.007282012630518198,0.011467986330689236,83956250.0,426.00507202148435,,19.6084016448264,0.11944886789740217
2023-10-05 00:00:00-04:00,414.8158321329541,415.8031260717147,411.6976049113953,414.95269775390625,70142700,0.0,0.0,0.0,-0.0003767746545711992,0.009893949798476225,83945615.0,425.0868804931641,,22.59661289284196,0.11959221829293791
2023-10-06 00:00:00-04:00,412.47955130089554,421.4335390003322,411.14036849266944,419.8793029785156,113273300,0.0,0.0,0.0,0.01187269115558598,0.02451459368119755,86526295.0,424.382389831543,,32.032657689040136,0.12906528114958934
2023-10-09 00:00:00-04:00,417.9633844028283,423.14420123252046,417.40622681216456,422.5674743652344,80374400,0.0,0.0,0.0,0.006402247902312697,0.01357883596927396,87536010.0,423.6696044921875,,37.30509564073013,0.12891982475850533
2023-10-10 00:00:00-04:00,423.202855460451,427.38659384117693,422.80207308974036,424.7668762207031,78607300,0.0,0.0,0.0,0.005204853636150419,0.010793027912690904,88088105.0,423.1865997314453,,44.77305653288332,0.1302531177620085
2023-10-11 00:00:00-04:00,425.8421368181845,426.7609680529945,423.43744262520266,426.5068359375,62451700,0.0,0.0,0.0,0.004096269775736516,0.0077924317918291195,88200725.0,422.76526794433596,,57.30374599462744,0.13133755774736477
