Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Returns,HL_Ratio,Volume_MA,Price_MA_20,Price_MA_50,RSI,Volatility_20
2023-08-15 00:00:00-04:00,177.14486608365337,177.73903700795614,175.33261529851168,175.72872924804688,43622600,0.0,0.0,,0.013693957270058645,,,,,
2023-08-16 00:00:00-04:00,175.41183484094861,176.80814628515878,174.78794103749047,174.85726928710938,46964900,0.0,0.0,-0.004959120598359346,0.011553453030032228,,,,,
2023-08-17 00:00:00-04:00,175.42175166053434,175.78815784652573,171.79724982185638,172.3122100830078,66062900,0.0,0.0,-0.01455506662363959,0.023160912524694655,,,,,
2023-08-18 00:00:00-04:00,170.62872552076746,173.4015690710498,170.29202708322546,172.7974853515625,61172200,0.0,0.0,0.002816255843511639,0.01799529652586015,,,,,
2023-08-21 00:00:00-04:00,173.37186387834834,174.4215796763237,172.05476279441143,174.13438415527344,46311900,0.0,0.0,0.007736795480506986,0.013591898540852198,,,,,
2023-08-22 00:00:00-04:00,175.34253031574917,175.95651153189084,174.54038966607246,175.51087951660156,42038900,0.0,0.0,0.007904787833864724,0.008068570277345297,,,,,
2023-08-23 00:00:00-04:00,176.78837280424742,179.78898080878903,176.60021337314086,179.36314392089844,52722800,0.0,0.0,0.02194886388186834,0.017778275770268966,,,,,
2023-08-24 00:00:00-04:00,178.9175402621367,179.34337721750424,174.3027375760952,174.66915893554688,54945800,0.0,0.0,-0.02617028717684422,0.028858212131593487,,,,,
2023-08-25 00:00:00-04:00,175.6594375427037,177.41225784961358,174.1145717959043,176.87750244140625,51449600,0.0,0.0,0.012643007611173429,0.018643897659068803,,,,,
2023-08-28 00:00:00-04:00,178.34316364035902,178.83831375215576,176.81810794476928,178.44219970703125,43820700,0.0,0.0,0.008846219807650879,0.011321345571301381,,,,,
2023-08-29 00:00:00-04:00,177.95692088146865,183.10647826164347,177.7588638881504,182.33404541015625,53003900,0.0,0.0,0.021810119520576876,0.029328666302904382,,,,,
2023-08-30 00:00:00-04:00,183.14606864241608,186.02784502078083,182.9480116816315,185.82977294921875,60813900,0.0,0.0,0.019172105413440166,0.01657341173198845,,,,,
2023-08-31 00:00:00-04:00,186.0179606639307,187.28554353881972,185.66145203594442,186.04766845703125,60794500,0.0,0.0,0.0011725543455947118,0.008729437548691427,,,,,
2023-09-01 00:00:00-04:00,187.65199173290517,188.0778135688955,186.4537218332531,187.62228393554688,45766500,0.0,0.0,0.008463505571311591,0.008656177195883153,,,,71.15194657739742,
2023-09-05 00:00:00-04:00,186.453699999912,188.1372071331358,185.7902007519677,187.85992431640625,45280000,0.0,0.0,0.0012665893191077249,0.012493385109722121,,,,71.39374303720487,
2023-09-06 00:00:00-04:00,186.57252563325392,187.01817274976997,179.70975345688714,181.1357879638672,81755800,0.0,0.0,-0.0357933517593344,0.040347737876850205,,,,59.177811354220616,
2023-09-07 00:00:00-04:00,173.48074295917408,176.48136579557718,171.85665159906446,175.83766174316406,112488800,0.0,0.0,-0.029249472344802352,0.026301044671918843,,,,54.769544803713835,
