Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Returns,HL_Ratio,Volume_MA,Price_MA_20,Price_MA_50,RSI,Volatility_20
2023-08-15 00:00:00-04:00,177.14489684716207,177.73906787465035,175.3326457472995,175.728759765625,43622600,0.0,0.0,,0.013693957270058538,,,,,
2023-08-16 00:00:00-04:00,175.4118501481314,176.80816171418965,174.78795629022963,174.85728454589844,46964900,0.0,0.0,-0.004959206568628138,0.01155345303003225,,,,,
2023-08-17 00:00:00-04:00,175.42175166053434,175.78815784652573,171.79724982185638,172.3122100830078,66062900,0.0,0.0,-0.014555152617748535,0.023160912524694655,,,,,
2023-08-18 00:00:00-04:00,170.62871045348956,173.40155375891743,170.29201204567954,172.79747009277344,61172200,0.0,0.0,0.002816167290361271,0.01799529652586003,,,,,
2023-08-21 00:00:00-04:00,173.37186387834834,174.4215796763237,172.05476279441143,174.13438415527344,46311900,0.0,0.0,0.00773688446817089,0.013591898540852198,,,,,
2023-08-22 00:00:00-04:00,175.34253031574917,175.95651153189084,174.54038966607246,175.51087951660156,42038900,0.0,0.0,0.007904787833864724,0.008068570277345297,,,,,
2023-08-23 00:00:00-04:00,176.78837280424742,179.78898080878903,176.60021337314086,179.36314392089844,52722800,0.0,0.0,0.02194886388186834,0.017778275770268966,,,,,
2023-08-24 00:00:00-04:00,178.91752463221655,179.34336155038372,174.30272234931607,174.6691436767578,54945800,0.0,0.0,-0.026170372248887075,0.028858212131593432,,,,,
2023-08-25 00:00:00-04:00,175.65940723528453,177.41222723977137,174.1145417550287,176.87747192382812,51449600,0.0,0.0,0.012642921357403747,0.01864389765906875,,,,,
2023-08-28 00:00:00-04:00,178.34316364035902,178.83831375215576,176.81810794476928,178.44219970703125,43820700,0.0,0.0,0.008846393869067493,0.011321345571301381,,,,,
2023-08-29 00:00:00-04:00,177.9569059889832,183.10646293821267,177.75884901223952,182.3340301513672,53003900,0.0,0.0,0.021810034009475343,0.029328666302904358,,,,,
2023-08-30 00:00:00-04:00,183.14608368084174,186.0278602958339,182.94802670379437,185.8297882080078,60813900,0.0,0.0,0.019172274389693378,0.016573411731988497,,,,,
2023-08-31 00:00:00-04:00,186.01794540757814,187.28552817850573,185.6614368088311,186.0476531982422,60794500,0.0,0.0,0.0011723900260303122,0.00872943754869129,,,,,
2023-09-01 00:00:00-04:00,187.65196121049496,188.0777829772235,186.45369150574666,187.62225341796875,45766500,0.0,0.0,0.00846342424996216,0.008656177195883227,,,,71.15181507046336,
2023-09-05 00:00:00-04:00,186.45366971077303,188.1371765705135,185.79017057061324,187.85989379882812,45280000,0.0,0.0,0.00126658952512404,0.012493385109722139,,,,71.39361237226144,
2023-09-06 00:00:00-04:00,186.57252563325392,187.01817274976997,179.70975345688714,181.1357879638672,81755800,0.0,0.0,-0.03579319512530721,0.040347737876850205,,,,59.17779314344345,
2023-09-07 00:00:00-04:00,173.48074295917408,176.48136579557718,171.85665159906446,175.83766174316406,112488800,0.0,0.0,-0.029249472344802352,0.026301044671918843,,,,54.7695487421111,
2023-09-08 00:00:00-04:00,176.62002446653017,178.4916910043361,176.06544373133067,176.45166015625,65551300,0.0,0.0,0.0034918481456081008,0.013750209382314452,,,,54.92655659653464,
2023-09-11 00:00:00-04:00,178.3233437087065,178.5511084974291,175.619813594627,177.62022399902344,58953100,0.0,0.0,0.0066225721069366195,0.01650315958850623,,,,54.721018335359936,
2023-09-12 00:00:00-04:00,177.7489644157226,178.38275585399316,173.12426491742679,174.58990478515625,90370200,0.0,0.0,-0.0170606654222204,0.03011910077525545,59194515.0,178.5010902404785,,48.80616552400189,
2023-09-13 00:00:00-04:00,174.79785006313273,175.58019553637163,172.2923922361182,172.52017211914062,84267900,0.0,0.0,-0.011854824415893694,0.019057500696109446,61226780.0,178.3406608581543,,40.699854793133106,0.26516322780738866
2023-09-14 00:00:00-04:00,172.31222690532334,174.39186327435525,171.89630265367322,174.0353546142578,60895800,0.0,0.0,0.00878263959805703,0.014339388834029356,61923325.0,178.29956436157227,,49.057163973930365,0.26677740984604165
2023-09-15 00:00:00-04:00,174.76813536061914,174.78794559113751,172.1339489112559,173.31239318847656,109259500,0.0,0.0,-0.004154106660590129,0.015313369292612502,64083155.0,178.3495735168457,,44.451310481620574,0.26181130713297207
2023-09-18 00:00:00-04:00,174.76813049970744,177.64000941385729,174.4611399337141,176.24368286132812,67257600,0.0,0.0,0.01691332984862659,0.018036785367475477,64387425.0,178.52188415527343,,46.717845216020564,0.26822618384788605
2023-09-19 00:00:00-04:00,175.79808534740948,177.88761925037375,175.41186889666162,177.3330535888672,51826900,0.0,0.0,0.006181048363567143,0.013961020258817416,64663175.0,178.68181762695312,,41.85230411859583,0.2677739593334307
2023-09-20 00:00:00-04:00,177.52120149038592,177.95693597912128,173.69864226300012,173.78778076171875,58436200,0.0,0.0,-0.01999217154049504,0.02450283729648246,65483040.0,178.59566268920898,,30.41251160950563,0.2764666418164651
2023-09-21 00:00:00-04:00,172.85685511620576,174.58987998681354,172.17354574949883,172.24285888671875,63149100,0.0,0.0,-0.008889703684738626,0.014028646835825555,66004355.0,178.2396484375,,28.47446303396221,0.2649094531938359
2023-09-22 00:00:00-04:00,172.97571228348323,175.36233909077248,172.36173107244514,173.09454345703125,56725400,0.0,0.0,0.0049446727476385455,0.017335081501700877,66093335.0,178.16091842651366,,26.824759773838352,0.24967056007125515
2023-09-25 00:00:00-04:00,172.510285906062,175.25342159707597,172.46076787560256,174.37205505371094,46172700,0.0,0.0,0.007380426737696677,0.016015488953279852,65829490.0,178.0356475830078,,29.17453369175712,0.246724127470521
2023-09-26 00:00:00-04:00,173.1242507509963,173.50055447022797,169.99489916963813,170.2919921875,64588900,0.0,0.0,-0.0233986051546744,0.020586142986276975,66867900.0,177.62813720703124,,31.768391077361173,0.25670200348520844
2023-09-27 00:00:00-04:00,170.94559986493434,171.3615240971404,167.41023633579258,168.77684020996094,66921800,0.0,0.0,-0.008897376547634783,0.023411314943640172,67563795.0,176.95027770996094,,36.39849175863906,0.24127110629728737
2023-09-28 00:00:00-04:00,167.69742105029528,170.36133082824708,165.9941036111019,169.03433227539062,56294400,0.0,0.0,0.001525636249081197,0.025836332526992724,67337820.0,176.1105049133301,,35.51275861452355,0.22673305402906696
2023-09-29 00:00:00-04:00,170.35139588582132,171.3912138204146,168.6876841683166,169.54925537109375,51861100,0.0,0.0,0.0030462633760355295,0.01594539383957055,66891150.0,175.28558502197265,,33.82304097065608,0.22746517370654218
2023-10-02 00:00:00-04:00,169.55916323919894,172.60928898108386,169.27196778388654,172.0646209716797,52164500,0.0,0.0,0.01483560393751393,0.019395743171088144,67211050.0,174.5077033996582,,44.83178804638046,0.23334291122323358
2023-10-03 00:00:00-04:00,170.58908076573104,171.9458021063211,169.1630613901914,170.72772216796875,49594600,0.0,0.0,-0.007769748343158689,0.016299290360073753,67426780.0,173.65109481811524,,46.218155173146485,0.23273125544889955
2023-10-04 00:00:00-04:00,169.43044630471027,172.52019299821677,169.31161512407647,171.97552490234375,53020300,0.0,0.0,0.00730872947011707,0.018657177385923335,65990005.0,173.19308166503907,,45.60442315644832,0.2048997283316917
2023-10-05 00:00:00-04:00,172.10426293848624,173.7481648763392,171.00502912591972,173.21340942382812,48527900,0.0,0.0,0.007198027290146625,0.015836740120433825,62791960.0,173.06186904907227,,49.79331562268807,0.18130480520696168
2023-10-06 00:00:00-04:00,172.1141468247828,176.26350633418187,171.50015053588783,175.7683563232422,57266700,0.0,0.0,0.014750283525465813,0.027100189692472965,62377730.0,173.02770385742187,,48.99164010702838,0.18898993743488268
2023-10-09 00:00:00-04:00,175.0949677633166,177.31324554755352,174.0947700479303,177.2538299560547,42390800,0.0,0.0,0.008451314354221307,0.018157438405822648,61549615.0,173.00938415527344,,49.834712427638934,0.18996506463470048
2023-10-10 00:00:00-04:00,176.37245706568626,177.97673842144718,176.2239029815132,176.65963745117188,43698000,0.0,0.0,-0.003352212502433005,0.009922104818190102,59216005.0,173.1128707885742,,56.83309686217048,0.17962015836628545
2023-10-11 00:00:00-04:00,176.4714829606774,178.10548726772782,175.87731193966172,178.05596923828125,47551100,0.0,0.0,0.007904079320299351,0.012513904125754257,57380165.0,173.38966064453126,,63.92980834483889,0.17500918334128848
2023-10-12 00:00:00-04:00,178.3233313959954,180.57130155585352,177.30330847610173,178.95712280273438,56743100,0.0,0.0,0.0050610691026435894,0.018261318848728475,57172530.0,173.63574905395507,,64.01512222240056,0.17348616614815168
2023-10-13 00:00:00-04:00,179.6602521369707,180.16529977566205,176.41206884050376,177.1151885986328,51427100,0.0,0.0,-0.010292600681404251,0.02119090386801111,54280910.0,173.82588882446288,,56.38543484067492,0.17744051598902186
2023-10-16 00:00:00-04:00,175.03554253225204,177.3429435766639,174.79786506856496,176.98643493652344,52517000,0.0,0.0,-0.0007269487339177649,0.014380076693514682,53543880.0,173.86302642822267,,69.09609265844603,0.16741471383024398
2023-10-17 00:00:00-04:00,174.9365210517317,176.6893566043469,173.10447478206885,175.43167114257812,57549400,0.0,0.0,-0.008784649481769269,0.020434633033647145,53830005.0,173.7679573059082,,68.9402960573458,0.16882095303498193
2023-10-18 00:00:00-04:00,173.87691154224726,175.8575119492293,173.41146923774392,174.13438415527344,54764400,0.0,0.0,-0.007394827734670262,0.014046868017199121,53646415.0,173.78528747558593,,63.70413497611677,0.15485952886142237
2023-10-19 00:00:00-04:00,174.33241738277906,176.11496052795673,173.4906713911534,173.758056640625,59302900,0.0,0.0,-0.002161132716401837,0.015103122051088609,53454105.0,173.86104736328124,,61.3941599085255,0.1514575026219403
2023-10-20 00:00:00-04:00,173.60950111647477,173.71843472751576,170.96540176933075,171.2030792236328,64244000,0.0,0.0,-0.014704224174632241,0.016080510763412572,53830035.0,173.76647415161133,,47.67260681886383,0.15961722155914082
2023-10-23 00:00:00-04:00,169.25219112217718,172.32211231863303,168.2816861592976,171.32191467285156,55980100,0.0,0.0,0.0006941198123167069,0.02358382561303285,54320405.0,173.61396713256835,,51.718246568669414,0.15698114451648085
2023-10-24 00:00:00-04:00,171.3714130102576,171.985394156852,169.7869270122857,171.75762939453125,43816600,0.0,0.0,0.002543251530381818,0.012799822356166656,53281790.0,173.68724899291993,175.62001342773436,49.33885215845325,0.13264958657719975
