Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Returns,HL_Ratio,Volume_MA,Price_MA_20,Price_MA_50,RSI,Volatility_20
2023-08-15 00:00:00-04:00,318.05438303591984,320.11237837893884,315.98653119187856,316.93182373046875,16966300,0.0,0.0,,0.013018090573854993,,,,,
2023-08-16 00:00:00-04:00,316.55684316556676,320.1289875880266,315.57006992613054,316.1621398925781,20698900,0.68,0.0,-0.002428547025764116,0.014419555938750314,,,,,
2023-08-17 00:00:00-04:00,316.3003145091052,317.6127097168365,312.02756935768224,312.688720703125,21257200,0.0,0.0,-0.010986195850753333,0.01786166237974709,,,,,
2023-08-18 00:00:00-04:00,310.3303071193683,314.1688694839408,307.4291913799028,312.29400634765625,24755000,0.0,0.0,-0.0012623236123809889,0.021581195818837266,,,,,
2023-08-21 00:00:00-04:00,313.7248527414595,318.5008322758043,312.8466400945614,317.62261962890625,24040000,0.0,0.0,0.017062809957735903,0.017801604268137445,,,,,
2023-08-22 00:00:00-04:00,321.1947150908699,321.7670303653258,317.2081424532329,318.1949157714844,16084600,0.0,0.0,0.0018018116696056907,0.01432734366933427,,,,,
2023-08-23 00:00:00-04:00,319.5369338888436,324.8457790055064,319.18167984531766,322.67486572265625,21166400,0.0,0.0,0.014079263146961285,0.017553580281202102,,,,,
2023-08-24 00:00:00-04:00,328.44749892606876,328.57578427329713,315.7279766344483,315.73785400390625,23281400,0.0,0.0,-0.02149845697840147,0.040691375696402556,,,,,
2023-08-25 00:00:00-04:00,317.21800107114086,321.05653339298726,314.58330321702437,318.7080383300781,21684100,0.0,0.0,0.009407121409443553,0.020310846911425342,,,,,
2023-08-28 00:00:00-04:00,321.3525852347555,321.83609449836024,317.46469615983295,319.41851806640625,14808500,0.0,0.0,0.0022292495038744864,0.013685488133216132,,,,,
2023-08-29 00:00:00-04:00,317.62256478776396,324.6286605824637,317.62256478776396,324.0661926269531,19284600,0.0,0.0,0.014550423027072767,0.02161933566073874,,,,,
2023-08-30 00:00:00-04:00,324.32275414606715,325.447659911419,322.1321164830898,324.441162109375,15222100,0.0,0.0,0.0011570768286017774,0.010219244089661664,,,,,
2023-08-31 00:00:00-04:00,324.8457912046821,326.5331651614873,322.45778650386836,323.4248352050781,26411000,0.0,0.0,-0.003132546122351254,0.012600697948983504,,,,,
2023-09-01 00:00:00-04:00,326.9278705558269,327.5988691949411,322.45778856177515,324.31292724609375,14942000,0.0,0.0,0.002745899338411961,0.01585222234840116,,,,61.333429549837966,
2023-09-05 00:00:00-04:00,324.6484378531068,330.4210680748013,324.31293852188503,329.13824462890625,18553900,0.0,0.0,0.014878584778555526,0.018557945339360466,,,,66.32366216818457,
2023-09-06 00:00:00-04:00,328.97049848276976,330.03620043198475,325.81281177247035,328.47711181640625,17535800,0.0,0.0,-0.0020086781870195525,0.012857482325511167,,,,66.51678090237615,
2023-09-07 00:00:00-04:00,326.90816935169704,328.6744720623306,324.6780518228213,325.5464172363281,18381000,0.0,0.0,-0.00892206633172099,0.012276038155898727,,,,67.49943720494794,
